displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Dri Archer,PIT,1.0,6.0,0.0,1.0,4.0,0.0,0.0
Lance Dunbar,DAL,1.0,5.0,0.0,2.0,12.0,0.0,0.0
Jordan Todman,JAC,1.0,5.0,0.0,2.0,10.0,0.0,0.0
James White,NE,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Robert Hughes,ARI,1.0,4.0,0.0,2.0,8.0,0.0,0.0
C.J. Anderson,DEN,2.0,3.0,0.0,0.0,1.0,0.0,0.0
Jerome Felton,MIN,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Chris Ogbonnaya,NYG,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Erik Lorig,NO,0.0,2.0,0.0,1.0,2.0,0.0,0.0
Darrel Young,WAS,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ronnie Brown,SD,1.0,2.0,0.0,1.0,2.0,0.0,0.0
Bernard Pierce,BAL,5.0,2.0,0.0,0.0,1.0,0.0,0.0
Brandon Bolden,NE,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Jonathan Grimes,HOU,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Marcel Reece,OAK,1.0,1.0,0.0,2.0,12.0,0.0,0.0
Latavius Murray,OAK,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Havili,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,1.0,5.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kapri Bibbs,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Banyard,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Cyrus Gray,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edwin Baker,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Hynoski,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,2.0,19.0,0.0,0.0
Shaun Draughn,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenjon Barner,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Williams,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,1.0,8.0,0.0,0.0
Silas Redd,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,1.0,3.0,0.0,0.0
