displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Reggie Bush,DET,5.0,22.0,0.0,4.0,31.0,0.0,0.0
Carlos Hyde,SF,4.0,22.0,0.0,2.0,7.0,0.0,0.0
James Starks,GB,5.0,22.0,0.0,2.0,8.0,0.0,0.0
Shonn Greene,TEN,6.0,21.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,PHI,4.0,20.0,0.0,1.0,1.0,0.0,0.0
Robert Turbin,SEA,4.0,20.0,0.0,2.0,12.0,0.0,0.0
Toby Gerhart,JAC,6.0,19.0,0.0,1.0,13.0,0.0,0.0
Marion Grice,SD,5.0,19.0,0.0,2.0,11.0,0.0,0.0
Peyton Hillis,NYG,4.0,18.0,0.0,4.0,32.0,0.0,0.0
Darren Sproles,PHI,3.0,17.0,0.0,4.0,27.0,0.0,0.0
Joseph Randle,DAL,4.0,17.0,0.0,1.0,2.0,0.0,0.0
Benjamin Cunningham,STL,3.0,16.0,0.0,3.0,27.0,0.0,0.0
Cedric Peerman,CIN,4.0,16.0,0.0,1.0,7.0,0.0,0.0
Juwan Thompson,DEN,4.0,15.0,0.0,0.0,0.0,0.0,0.0
Bernard Pierce,BAL,3.0,15.0,0.0,0.0,0.0,0.0,0.0
Christine Michael,SEA,3.0,15.0,0.0,0.0,0.0,0.0,0.0
Ben Tate,MIN,3.0,15.0,0.0,1.0,9.0,0.0,0.0
C.J. Anderson,DEN,3.0,13.0,0.0,0.0,2.0,0.0,0.0
Theo Riddick,DET,3.0,13.0,0.0,4.0,32.0,0.0,0.0
Daniel Thomas,MIA,4.0,13.0,0.0,1.0,7.0,0.0,0.0
KaDeem Carey,CHI,2.0,12.0,0.0,0.0,1.0,0.0,0.0
Lance Dunbar,DAL,3.0,12.0,0.0,2.0,16.0,0.0,0.0
Bilal Powell,NYJ,2.0,11.0,0.0,2.0,7.0,0.0,0.0
Maurice Jones-Drew,OAK,3.0,10.0,0.0,2.0,8.0,0.0,0.0
DeAnthony Thomas,KC,1.0,10.0,0.0,1.0,7.0,0.0,0.0
Jacquizz Rodgers,ATL,2.0,10.0,0.0,2.0,12.0,0.0,0.0
Damien Williams,MIA,3.0,9.0,0.0,1.0,4.0,0.0,0.0
Antone Smith,ATL,3.0,9.0,0.0,2.0,12.0,0.0,0.0
Mike James,TB,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Zac Stacy,STL,1.0,4.0,0.0,1.0,4.0,0.0,0.0
Travaris Cadet,NO,1.0,4.0,0.0,4.0,33.0,0.0,0.0
Jordan Todman,JAC,1.0,4.0,0.0,2.0,10.0,0.0,0.0
Dexter McCluster,TEN,2.0,3.0,0.0,3.0,21.0,0.0,0.0
Marcel Reece,OAK,1.0,3.0,0.0,2.0,16.0,0.0,0.0
Dri Archer,PIT,1.0,3.0,0.0,1.0,2.0,0.0,0.0
John Kuhn,GB,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Leon Washington,TEN,0.0,2.0,0.0,2.0,12.0,0.0,0.0
Jed Collins,DET,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Frank Summers,BUF,1.0,1.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,GB,1.0,1.0,0.0,1.0,3.0,0.0,0.0
Fozzy Whittaker,CAR,3.0,1.0,0.0,0.0,1.0,0.0,0.0
Jackie Battle,TEN,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Trey Watts,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montell Owens,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorvorskie Lane,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,1.0,6.0,0.0,0.0
Senorise Perry,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Hughes,ARI,1.0,0.0,0.0,1.0,5.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Erik Lorig,NO,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Edwin Baker,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Latavius Murray,OAK,0.0,0.0,0.0,1.0,3.0,0.0,0.0
Cyrus Gray,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Hynoski,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Ogbonnaya,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Fiammetta,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenjon Barner,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,CIN,0.0,0.0,0.0,1.0,1.0,0.0,0.0
