"name","name_cbs","pos","team_cbs","positionRank_cbs","overallRank_cbs","passAtt_cbs","passComp_cbs","passYds_cbs","passTds_cbs","passInt_cbs","passCompPct_cbs","passYdsPerAtt_cbs","rushAtt_cbs","rushYds_cbs","rushYdsPerAtt_cbs","rushTds_cbs","rec_cbs","recYds_cbs","recYdsPerRec_cbs","recTds_cbs","twoPts_cbs","fumbles_cbs","pts_cbs"
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"CHADHENNE","Chad Henne","QB","JAC",1,1,0.6,0.3,3.7,0,0,57.1,6.1,0.1,0.2,3.3,0,NA,NA,NA,NA,NA,0,0
"JOEWEBB","Joe Webb","QB","CAR",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",1,1,0.5,0.3,2.9,0,0,56.5,5.5,0.1,0,-0.2,0,NA,NA,NA,NA,NA,0,0
"SCOTTTOLZIEN","Scott Tolzien","QB","GB",1,1,0.2,0.1,1.3,0,0,65.2,7.1,0,0.4,11.6,0,NA,NA,NA,NA,NA,0,0
"AARONRODGERS","Aaron Rodgers","QB","GB",1,1,31.2,20.8,208,1.5,0.7,66.7,6.7,3.6,22.7,6.2,0,NA,NA,NA,NA,NA,0.2,0
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",1,1,34.1,22.5,265,1.9,0.7,66,7.8,1.3,2.6,2.1,0,NA,NA,NA,NA,NA,0.2,0
"NICKFOLES","Nick Foles","QB","STL",1,1,28.9,18.3,196,1,1,63.3,6.8,2.2,6.4,2.9,0.1,NA,NA,NA,NA,NA,0.2,0
"KELLENCLEMENS","Kellen Clemens","QB","SD",1,1,0.4,0.3,3.4,0,0,68.3,8.1,0.1,0.2,2.8,0,NA,NA,NA,NA,NA,0,0
"STEPHENMORRIS","Stephen Morris","QB","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"MIKEVICK","Mike Vick","QB","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",1,1,0.4,0.2,2,0,0,59.4,5.1,0.1,0.2,2.3,0,NA,NA,NA,NA,NA,0,0
"BRETTHUNDLEY","Brett Hundley","QB","GB",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"SAMBRADFORD","Sam Bradford","QB","PHI",1,1,39.6,25.8,288,1.6,0.9,65.2,7.3,2.4,6.2,2.6,0,NA,NA,NA,NA,NA,0.3,0
"LOGANTHOMAS","Logan Thomas","QB","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"GARRETTGRAYSON","Garrett Grayson","QB","NO",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"JOHNNYMANZIEL","Johnny Manziel","QB","CLE",1,1,33.8,18.8,218,0.9,1.1,55.6,6.4,2.3,12.1,5.3,0.1,NA,NA,NA,NA,NA,0.2,0
"JOSHJOHNSON","Josh Johnson","QB","BUF",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"EJMANUEL","EJ Manuel","QB","BUF",1,1,0.6,0.4,4.2,0,0,62.1,6.9,0.2,0.7,3.7,0,NA,NA,NA,NA,NA,0,0
"MATTRYAN","Matt Ryan","QB","ATL",1,1,41.3,28.8,328,1.5,1,69.7,7.9,1.6,5.7,3.5,0,NA,NA,NA,NA,NA,0.2,0
"TAYLORHEINICKE","Taylor Heinicke","QB","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",1,1,30.1,21.1,224,1.3,0.9,70.1,7.4,3,11.6,3.8,0.1,NA,NA,NA,NA,NA,0.3,0
"LUKEMCCOWN","Luke McCown","QB","NO",1,1,0.2,0.1,1.7,0,0,76.6,9.1,0,0,0.8,0,NA,NA,NA,NA,NA,0,0
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",1,1,0.7,0.4,4.7,0,0,60,7.2,0.2,1.3,6.3,0,NA,NA,NA,NA,NA,0,0
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","NYJ",1,1,32.6,20.4,236,1.8,1,62.6,7.2,4.1,18.8,4.6,0.2,NA,NA,NA,NA,NA,0.2,0
"CASEKEENUM","Case Keenum","QB","STL",1,1,0.5,0.3,3.7,0,0,63.1,6.8,0.1,0.5,6.2,0,NA,NA,NA,NA,NA,0,0
"SHAUNHILL","Shaun Hill","QB","MIN",1,1,0.5,0.3,3.4,0,0,69.2,7.1,0.1,0,0.8,0,NA,NA,NA,NA,NA,0,0
"COLTMCCOY","Colt McCoy","QB","WAS",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"AJMCCARRON","AJ McCarron","QB","CIN",1,1,0,0,0.3,0,0,58.8,7.7,0,0,4.9,0,NA,NA,NA,NA,NA,0,0
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",1,1,0.4,0.2,2.8,0,0,64,7.4,0.1,0,0.3,0,NA,NA,NA,NA,NA,0,0
"MATTMCGLOIN","Matt McGloin","QB","OAK",1,1,0.6,0.4,4.1,0,0,65.9,6.5,0,0.1,2.5,0,NA,NA,NA,NA,NA,0,0
"DEREKCARR","Derek Carr","QB","OAK",1,1,38.8,24.7,257,1.4,0.8,63.7,6.6,1.5,5.2,3.5,0,NA,NA,NA,NA,NA,0.2,0
"KELLENMOORE","Kellen Moore","QB","DAL",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"KIRKCOUSINS","Kirk Cousins","QB","WAS",1,1,34,21.1,231,0.9,1.6,62.1,6.8,1.1,2.7,2.5,0.2,NA,NA,NA,NA,NA,0.2,0
"MARKSANCHEZ","Mark Sanchez","QB","PHI",1,1,0.8,0.5,5.5,0,0,64.6,7.2,0.1,0.4,3,0,NA,NA,NA,NA,NA,0,0
"BROCKOSWEILER","Brock Osweiler","QB","DEN",1,1,0.1,0,0.5,0,0,54.2,5.5,0,0,1,0,NA,NA,NA,NA,NA,0,0
"RYANGRIFFIN","Ryan Griffin","QB","TB",1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0
"BLAINEGABBERT","Blaine Gabbert","QB","SF",1,1,30.1,17.8,212,1.1,1,59.1,7,3,14.3,4.8,0,NA,NA,NA,NA,NA,0.2,0
"MATTMOORE","Matt Moore","QB","MIA",1,1,0,0,0.3,0,0,55.8,6.2,0,0,-0.2,0,NA,NA,NA,NA,NA,0,0
"ANDREWLUCK","Andrew Luck","QB","IND",1,1,39,22.5,229,1.7,1.4,57.7,5.9,4,18.3,4.6,0.1,NA,NA,NA,NA,NA,0.3,0
"MATTCASSEL","Matt Cassel","QB","DAL",1,1,28.4,17.1,203,1.2,1.6,60.2,7.1,2,10,4.9,0,NA,NA,NA,NA,NA,0.2,0
"BLAKEBORTLES","Blake Bortles","QB","JAC",1,1,35,19.6,215,1.2,1.4,56,6.1,3.1,18.5,5.9,0,NA,NA,NA,NA,NA,0.1,0
"MARCUSMARIOTA","Marcus Mariota","QB","TEN",1,1,26.8,17.3,220,1.3,0.8,64.6,8.2,2,20.2,10.2,0,NA,NA,NA,NA,NA,0.3,0
"JEREMYLANGFORD","Jeremy Langford","RB","CHI",1,1,NA,NA,NA,NA,NA,NA,NA,14.2,70.4,5,0.5,2.6,18.2,6.9,0.1,NA,0.1,0
"JONATHANSTEWART","Jonathan Stewart","RB","CAR",1,1,NA,NA,NA,NA,NA,NA,NA,16.7,78,4.7,0.3,1.3,7.6,5.9,0,NA,0.2,0
"ANTONIOANDREWS","Antonio Andrews","RB","TEN",1,1,NA,NA,NA,NA,NA,NA,NA,13,65.4,5,0.4,1.5,16.4,10.9,0.1,NA,0.1,0
"DEANGELOWILLIAMS","DeAngelo Williams","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,16.9,69.1,4.1,0.4,1.8,15.2,8.5,0.1,NA,0.1,0
"TERRANCEWEST","Terrance West","RB","TEN",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"DEMARCOMURRAY","DeMarco Murray","RB","PHI",1,1,NA,NA,NA,NA,NA,NA,NA,14.4,64.3,4.5,0.5,3.5,22.3,6.4,0.1,NA,0.2,0
"STEVANRIDLEY","Stevan Ridley","RB","NYJ",1,1,NA,NA,NA,NA,NA,NA,NA,4.5,17.5,3.9,0.3,0.7,4.9,7,0,NA,0.4,0
"ANDREWILLIAMS","Andre Williams","RB","NYG",1,1,NA,NA,NA,NA,NA,NA,NA,5.7,20,3.5,0.3,0.8,5.3,6.5,0,NA,0.1,0
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",1,1,NA,NA,NA,NA,NA,NA,NA,0,0.1,3.4,0,0,0,9,0,NA,0,0
"JORDANTODMAN","Jordan Todman","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,7.2,26.7,3.7,0.2,1.1,7.8,7,0.1,NA,0.1,0
"MIKEJAMES","Mike James","RB","TB",1,1,NA,NA,NA,NA,NA,NA,NA,0.3,1.5,4.5,0,0,0.1,4,0,NA,0,0
"RYANMATHEWS","Ryan Mathews","RB","PHI",1,1,NA,NA,NA,NA,NA,NA,NA,6,30.2,5,0.3,3.1,25.6,8.3,0.2,NA,0.3,0
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",1,1,NA,NA,NA,NA,NA,NA,NA,10.2,52.6,5.2,0.3,2.7,22.8,8.4,0.1,NA,0.1,0
"JALSTONFOWLER","Jalston Fowler","RB","TEN",1,1,NA,NA,NA,NA,NA,NA,NA,1.2,4.5,3.8,0.1,0.3,4.6,13.5,0,NA,0,0
"DRIARCHER","Dri Archer","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"TEVINCOLEMAN","Tevin Coleman","RB","ATL",1,1,NA,NA,NA,NA,NA,NA,NA,5.1,25.2,4.9,0.2,0.8,5.9,7.3,0,NA,0.1,0
"REXBURKHEAD","Rex Burkhead","RB","CIN",1,1,NA,NA,NA,NA,NA,NA,NA,0,0.1,3.1,0,0,0.5,15.6,0,NA,0,0
"LESEANMCCOY","LeSean McCoy","RB","BUF",1,1,NA,NA,NA,NA,NA,NA,NA,15.3,65,4.2,0.4,2.2,19.5,8.8,0.1,NA,0.2,0
"CHASEREYNOLDS","Chase Reynolds","RB","STL",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"DOUGMARTIN","Doug Martin","RB","TB",1,1,NA,NA,NA,NA,NA,NA,NA,16.3,72.2,4.4,0.4,2,16.5,8.2,0.1,NA,0.2,0
"WILLJOHNSON","Will Johnson","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,0.7,1.2,1.6,0.4,0.5,3,6,0,NA,0,0
"ZACHLINE","Zach Line","RB","MIN",1,1,NA,NA,NA,NA,NA,NA,NA,1,2.7,2.8,0.2,0.7,10.5,15.8,0,NA,0,0
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",1,1,NA,NA,NA,NA,NA,NA,NA,14,64.9,4.6,0.4,2.6,15,5.7,0,NA,0.2,0
"CHRISTINEMICHAEL","Christine Michael","RB","DAL",1,1,NA,NA,NA,NA,NA,NA,NA,9.2,34.5,3.8,0.2,1.1,7.5,7.1,0,NA,0.1,0
"TIMHIGHTOWER","Tim Hightower","RB","NO",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"BERNARDPIERCE","Bernard Pierce","RB","JAC",1,1,NA,NA,NA,NA,NA,NA,NA,0.2,0.5,2.7,0,0,0.1,4.1,0,NA,0,0
"EDDIELACY","Eddie Lacy","RB","GB",1,1,NA,NA,NA,NA,NA,NA,NA,14.3,65.3,4.6,0.4,2.1,16,7.4,0.1,NA,0.1,0
"ALONZOHARRIS","Alonzo Harris","RB","GB",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"JAMESSTARKS","James Starks","RB","GB",1,1,NA,NA,NA,NA,NA,NA,NA,7.8,37.3,4.8,0.1,1.5,8.7,5.9,0.1,NA,0.1,0
"LAMARMILLER","Lamar Miller","RB","MIA",1,1,NA,NA,NA,NA,NA,NA,NA,11.9,58,4.9,0.3,2.5,18.5,7.4,0.1,NA,0.1,0
"TAIWANJONES","Taiwan Jones","RB","OAK",1,1,NA,NA,NA,NA,NA,NA,NA,3.9,16.3,4.2,0.1,1.2,13.4,10.8,0.1,NA,0.1,0
"DEVONTAFREEMAN","Devonta Freeman","RB","ATL",1,1,NA,NA,NA,NA,NA,NA,NA,15.3,77.1,5,0.6,4.1,35.2,8.6,0.1,NA,0.1,0
"MELVINGORDON","Melvin Gordon","RB","SD",1,1,NA,NA,NA,NA,NA,NA,NA,13.7,58,4.2,0.3,2,10.8,5.3,0.1,NA,0.3,0
"TOBYGERHART","Toby Gerhart","RB","JAC",1,1,NA,NA,NA,NA,NA,NA,NA,2.6,8.6,3.2,0.1,0.8,5.7,6.7,0,NA,0.1,0
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",1,1,NA,NA,NA,NA,NA,NA,NA,1,2.5,2.6,0,1,10.9,10.8,0,NA,0,0
"MIKETOLBERT","Mike Tolbert","RB","CAR",1,1,NA,NA,NA,NA,NA,NA,NA,3.9,16.4,4.2,0.1,1.2,11.4,9.2,0.1,NA,0,0
"JEREMYHILL","Jeremy Hill","RB","CIN",1,1,NA,NA,NA,NA,NA,NA,NA,16,73.4,4.6,0.7,1.1,8.4,7.9,0.1,NA,0.3,0
"SHANEVEREEN","Shane Vereen","RB","NYG",1,1,NA,NA,NA,NA,NA,NA,NA,4,15.3,3.8,0.1,4.1,37.6,9.1,0.2,NA,0.1,0
"RODSMITH","Rod Smith","RB","DAL",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",1,1,NA,NA,NA,NA,NA,NA,NA,4.5,20.9,4.7,0.1,2.4,22.3,9.4,0.1,NA,0.1,0
"ISAIAHPEAD","Isaiah Pead","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,2.3,0,0.1,0.3,5.9,0,NA,0,0
"PIERRETHOMAS","Pierre Thomas","RB","SF",1,1,NA,NA,NA,NA,NA,NA,NA,6.2,25.8,4.2,0.1,2.6,19.9,7.7,0.1,NA,0.1,0
"JAMIZEOLAWALE","Jamize Olawale","RB","OAK",1,1,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,2.5,0,0,0.1,6.2,0,NA,0,0
"MATTASIATA","Matt Asiata","RB","MIN",1,1,NA,NA,NA,NA,NA,NA,NA,1.5,6.2,4.1,0.1,1.3,7.1,5.5,0,NA,0.1,0
"JAMESWHITE","James White","RB","NE",1,1,NA,NA,NA,NA,NA,NA,NA,0.2,0.6,3.1,0,0.1,0.7,7.9,0,NA,0,0
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",1,1,NA,NA,NA,NA,NA,NA,NA,4.7,16.2,3.4,0.2,1.1,7.4,6.7,0.1,NA,0.1,0
"JARRYDHAYNE","Jarryd Hayne","RB","SF",1,1,NA,NA,NA,NA,NA,NA,NA,2.2,9.6,4.3,0.1,0.4,3.4,8.2,0,NA,0.2,0
"DANHERRON","Dan Herron","RB","BUF",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"MARKINGRAM","Mark Ingram","RB","NO",1,1,NA,NA,NA,NA,NA,NA,NA,15.9,72.1,4.5,0.6,3.1,25.8,8.2,0.1,NA,0.1,0
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",1,1,NA,NA,NA,NA,NA,NA,NA,3,13.9,4.7,0.1,0.9,6.5,7.2,0,NA,0.1,0
"LAMICHAELJAMES","LaMichael James","RB","MIA",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"BRUCEMILLER","Bruce Miller","RB","SF",1,1,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,1.8,0,1.5,20.7,13.7,0,NA,0,0
"NIKITAWHITLOCK","Nikita Whitlock","RB","NYG",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,3.7,0,0,0.1,7.8,0,NA,0,0
"BOBBYRAINEY","Bobby Rainey","RB","TB",1,1,NA,NA,NA,NA,NA,NA,NA,0.3,1.3,4.3,0,0,0.3,6.5,0,NA,0,0
"MARCUSMURPHY","Marcus Murphy","RB","NO",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",1,1,NA,NA,NA,NA,NA,NA,NA,1.5,6.2,4.1,0.1,0.5,3.4,6.4,0,NA,0.1,0
"ZACSTACY","Zac Stacy","RB","NYJ",1,1,NA,NA,NA,NA,NA,NA,NA,3.2,11,3.4,0.2,1.1,7.5,6.6,0,NA,0.1,0
"DAMIENWILLIAMS","Damien Williams","RB","MIA",1,1,NA,NA,NA,NA,NA,NA,NA,3.4,14.7,4.3,0.1,1.3,6.9,5.4,0.1,NA,0.2,0
"JOHNKUHN","John Kuhn","RB","GB",1,1,NA,NA,NA,NA,NA,NA,NA,1.1,3.6,3.4,0.2,0.8,4.7,5.9,0,NA,0,0
"AUSTINJOHNSON","Austin Johnson","RB","NO",1,1,NA,NA,NA,NA,NA,NA,NA,1.3,3.5,2.6,0.2,0.6,2,3.6,0.1,NA,0,0
"ALFREDMORRIS","Alfred Morris","RB","WAS",1,1,NA,NA,NA,NA,NA,NA,NA,12.4,48,3.9,0.2,1.1,7.1,6.6,0,NA,0.1,0
"DIONLEWIS","Dion Lewis","RB","NE",1,1,NA,NA,NA,NA,NA,NA,NA,10,44.1,4.4,0.5,4.8,51.4,10.6,0.3,NA,0.3,0
"RASHADJENNINGS","Rashad Jennings","RB","NYG",1,1,NA,NA,NA,NA,NA,NA,NA,9.6,35.7,3.7,0.2,2.5,22.2,9,0.1,NA,0.2,0
"ANTONESMITH","Antone Smith","RB","CHI",1,1,NA,NA,NA,NA,NA,NA,NA,3,13.9,4.7,0.1,0.9,6.5,7.2,0.1,NA,0.1,0
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",1,1,NA,NA,NA,NA,NA,NA,NA,9.5,41.3,4.3,0.2,0.9,11.1,11.8,0.1,NA,0.1,0
"TODDGURLEY","Todd Gurley","RB","STL",1,1,NA,NA,NA,NA,NA,NA,NA,16.7,88.6,5.3,0.4,2,13.4,6.7,0,NA,0.1,0
"JOEBANYARD","Joe Banyard","RB","JAC",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"CJANDERSON","C.J. Anderson","RB","DEN",1,1,NA,NA,NA,NA,NA,NA,NA,10.9,46,4.2,0.2,2.1,17.7,8.5,0.1,NA,0.1,0
"DARRENSPROLES","Darren Sproles","RB","PHI",1,1,NA,NA,NA,NA,NA,NA,NA,5,21,4.2,0.2,3.6,29.6,8.3,0,NA,0.1,0
"CHRISIVORY","Chris Ivory","RB","NYJ",1,1,NA,NA,NA,NA,NA,NA,NA,15.6,65.6,4.2,0.6,1.4,11.5,8.1,0.1,NA,0.1,0
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",1,1,NA,NA,NA,NA,NA,NA,NA,15,66,4.4,0.5,1.4,10.1,7,0.1,NA,0.1,0
"CJSPILLER","C.J. Spiller","RB","NO",1,1,NA,NA,NA,NA,NA,NA,NA,7.5,35.3,4.7,0.2,3.4,28,8.2,0.3,NA,0.1,0
"KENDALLGASKINS","Kendall Gaskins","RB","SF",1,1,NA,NA,NA,NA,NA,NA,NA,11.7,45.1,3.9,0.3,2,17.3,8.8,0.1,NA,0.1,0
"ORLEANSDARKWA","Orleans Darkwa","RB","NYG",1,1,NA,NA,NA,NA,NA,NA,NA,4,13.3,3.3,0.2,1.3,8.5,6.5,0.1,NA,0.1,0
"PATRICKDIMARCO","Patrick DiMarco","RB","ATL",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,8.6,9,0,NA,0,0
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","NE",1,1,NA,NA,NA,NA,NA,NA,NA,14.9,64.8,4.3,0.8,1.6,12,7.5,0.1,NA,0.1,0
"MATTJONES","Matt Jones","RB","WAS",1,1,NA,NA,NA,NA,NA,NA,NA,8.9,37,4.2,0.3,0.9,7.9,8.4,0,NA,0.3,0
"ROYHELU","Roy Helu","RB","OAK",1,1,NA,NA,NA,NA,NA,NA,NA,3.9,16.3,4.2,0.1,2.3,18.3,8,0.1,NA,0.1,0
"TRAVARISCADET","Travaris Cadet","RB","NE",1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0
"TREMASON","Tre Mason","RB","STL",1,1,NA,NA,NA,NA,NA,NA,NA,2.6,9.3,3.6,0.1,0.7,5.7,7.7,0,NA,0.1,0
"FRANKGORE","Frank Gore","RB","IND",1,1,NA,NA,NA,NA,NA,NA,NA,15,49.8,3.3,0.4,2,12.3,6.1,0.1,NA,0.3,0
"JOSHROBINSON","Josh Robinson","RB","IND",1,1,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,2.3,0,0,0.2,5.8,0,NA,0,0
"TERRONWARD","Terron Ward","RB","ATL",1,1,NA,NA,NA,NA,NA,NA,NA,0.2,0.7,4.2,0,0,0.4,9.1,0,NA,0,0
"ROOSEVELTNIX","Roosevelt Nix","RB","PIT",1,1,NA,NA,NA,NA,NA,NA,NA,0,0.1,4.1,0,0,0.1,8.3,0,NA,0,0
"TYLERCLUTTS","Tyler Clutts","RB","DAL",1,1,NA,NA,NA,NA,NA,NA,NA,0.3,1.3,4,0,0.7,2.9,3.9,0.1,NA,0.1,0
"DANNYWOODHEAD","Danny Woodhead","RB","SD",1,1,NA,NA,NA,NA,NA,NA,NA,5.5,23.1,4.2,0.2,4.3,44.7,10.3,0.3,NA,0.1,0
"SHAUNDRAUGHN","Shaun Draughn","RB","SF",1,1,NA,NA,NA,NA,NA,NA,NA,6.9,27.2,3.9,0.1,2,16.2,7.9,0.1,NA,0.1,0
"ADRIANPETERSON","Adrian Peterson","RB","MIN",1,1,NA,NA,NA,NA,NA,NA,NA,18.9,80.9,4.3,0.5,2.4,15.7,6.5,0,NA,0.3,0
"DARRELYOUNG","Darrel Young","RB","WAS",1,1,NA,NA,NA,NA,NA,NA,NA,0.7,1.7,2.6,0.1,0.4,4,9.9,0.1,NA,0,0
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",1,1,NA,NA,NA,NA,NA,NA,NA,0,0.2,14.1,0,0,0,6.3,0,NA,0,0
