displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Christine Michael,SEA,4.0,20.0,0.0,0.0,0.0,0.0,0.0
Darren McFadden,OAK,4.0,19.0,0.0,1.0,2.0,0.0,0.0
Joe Banyard,MIN,4.0,18.0,0.0,2.0,8.0,0.0,0.0
James Starks,GB,6.0,18.0,0.0,2.0,13.0,0.0,0.0
Jacquizz Rodgers,ATL,4.0,17.0,0.0,2.0,12.0,0.0,0.0
C.J. Spiller,BUF,5.0,16.0,0.0,2.0,12.0,0.0,0.0
Leon Washington,TEN,4.0,16.0,0.0,4.0,35.0,0.0,0.0
Orleans Darkwa,MIA,4.0,16.0,0.0,2.0,9.0,0.0,0.0
KaDeem Carey,CHI,3.0,14.0,0.0,2.0,12.0,0.0,0.0
Knile Davis,KC,3.0,13.0,0.0,1.0,12.0,0.0,0.0
Damien Williams,MIA,4.0,13.0,0.0,2.0,11.0,0.0,0.0
Donald Brown,SD,3.0,13.0,0.0,3.0,20.0,0.0,0.0
Alfonso Smith,SF,3.0,12.0,0.0,1.0,2.0,0.0,0.0
Khiry Robinson,NO,3.0,12.0,0.0,1.0,3.0,0.0,0.0
Charles Sims,TB,4.0,11.0,0.0,3.0,29.0,0.0,0.0
Anthony Dixon,BUF,2.0,10.0,0.0,0.0,0.0,0.0,0.0
Ryan Mathews,SD,13.0,9.0,0.0,0.0,1.0,0.0,0.0
Lance Dunbar,DAL,2.0,9.0,0.0,3.0,17.0,0.0,0.0
Mike Tolbert,CAR,3.0,8.0,0.0,1.0,10.0,0.0,0.0
Marion Grice,SD,2.0,8.0,0.0,0.0,1.0,0.0,0.0
Bilal Powell,NYJ,2.0,8.0,0.0,2.0,8.0,0.0,0.0
Chris Thompson,WAS,2.0,7.0,0.0,2.0,10.0,0.0,0.0
Ronnie Brown,SD,2.0,7.0,0.0,0.0,0.0,0.0,0.0
DeAnthony Thomas,KC,2.0,7.0,0.0,4.0,30.0,0.0,0.0
Bryce Brown,BUF,1.0,7.0,0.0,1.0,3.0,0.0,0.0
Benjamin Cunningham,STL,1.0,6.0,0.0,4.0,23.0,0.0,0.0
LeGarrette Blount,NE,9.0,6.0,0.0,0.0,1.0,0.0,0.0
Rashad Jennings,NYG,12.0,6.0,0.0,0.0,2.0,0.0,0.0
Toby Gerhart,JAC,11.0,6.0,0.0,0.0,2.0,0.0,0.0
Silas Redd,WAS,1.0,5.0,0.0,1.0,8.0,0.0,0.0
Fozzy Whittaker,CAR,1.0,4.0,0.0,0.0,0.0,0.0,0.0
John Kuhn,GB,1.0,4.0,0.0,1.0,1.0,0.0,0.0
DeAngelo Williams,CAR,7.0,3.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,CIN,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Travaris Cadet,NO,1.0,3.0,0.0,4.0,23.0,0.0,0.0
Carlos Hyde,SF,5.0,3.0,0.0,0.0,1.0,0.0,0.0
Pierre Thomas,NO,3.0,3.0,0.0,1.0,4.0,0.0,0.0
Marcel Reece,OAK,1.0,2.0,0.0,4.0,24.0,0.0,0.0
Theo Riddick,DET,1.0,2.0,0.0,2.0,7.0,0.0,0.0
James White,NE,8.0,2.0,0.0,0.0,1.0,0.0,0.0
Maurice Jones-Drew,OAK,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ronnie Hillman,DEN,5.0,2.0,0.0,0.0,1.0,0.0,0.0
Darrel Young,WAS,1.0,2.0,0.0,1.0,2.0,0.0,0.0
Zac Stacy,STL,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,PHI,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Mike James,TB,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dri Archer,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Roy Helu,WAS,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Ben Tate,MIN,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Robert Hughes,ARI,0.0,1.0,0.0,1.0,6.0,0.0,0.0
Bobby Rainey,TB,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Jonathan Grimes,HOU,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Andrews,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Agnew,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Jerome Felton,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Fiammetta,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,1.0,5.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,3.0,26.0,0.0,0.0
Henry Hynoski,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Lorig,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,1.0,2.0,0.0,0.0
DuJuan Harris,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Thomas,MIA,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Jackie Battle,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jed Collins,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
