displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Andre Williams,NYG,6.0,24.0,0.0,1.0,6.0,0.0,0.0
Mike James,TB,6.0,23.0,0.0,1.0,4.0,0.0,0.0
Bishop Sankey,TEN,6.0,23.0,0.0,2.0,8.0,0.0,0.0
Dexter McCluster,TEN,4.0,22.0,0.0,2.0,17.0,0.0,0.0
Stepfan Taylor,ARI,6.0,22.0,0.0,1.0,6.0,0.0,0.0
Damien Williams,MIA,4.0,21.0,0.0,1.0,3.0,0.0,0.0
C.J. Anderson,DEN,5.0,21.0,0.0,1.0,4.0,0.0,0.0
Lance Dunbar,DAL,6.0,21.0,0.0,1.0,9.0,0.0,0.0
LeGarrette Blount,NE,5.0,20.0,0.0,1.0,3.0,0.0,0.0
James Starks,GB,3.0,16.0,0.0,1.0,3.0,0.0,0.0
Denard Robinson,JAC,3.0,15.0,0.0,2.0,11.0,0.0,0.0
Mike Tolbert,CAR,3.0,15.0,0.0,1.0,7.0,0.0,0.0
Cyrus Gray,KC,4.0,14.0,0.0,0.0,1.0,0.0,0.0
Ronnie Brown,SD,3.0,14.0,0.0,0.0,3.0,0.0,0.0
Devonta Freeman,ATL,4.0,14.0,0.0,2.0,16.0,0.0,0.0
Roy Helu,WAS,5.0,13.0,0.0,2.0,11.0,0.0,0.0
Anthony Dixon,BUF,3.0,12.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,3.0,12.0,0.0,1.0,12.0,0.0,0.0
Latavius Murray,OAK,3.0,11.0,0.0,2.0,21.0,0.0,0.0
Brandon Bolden,NE,3.0,11.0,0.0,1.0,2.0,0.0,0.0
KaDeem Carey,CHI,2.0,10.0,0.0,1.0,3.0,0.0,0.0
Silas Redd,WAS,2.0,9.0,0.0,2.0,12.0,0.0,0.0
Jordan Todman,JAC,2.0,9.0,0.0,1.0,6.0,0.0,0.0
Theo Riddick,DET,2.0,8.0,0.0,1.0,2.0,0.0,0.0
Travaris Cadet,NO,2.0,7.0,0.0,2.0,8.0,0.0,0.0
Antone Smith,ATL,2.0,7.0,0.0,1.0,9.0,0.0,0.0
DuJuan Harris,GB,1.0,4.0,0.0,1.0,7.0,0.0,0.0
Marcel Reece,OAK,1.0,4.0,0.0,2.0,11.0,0.0,0.0
John Kuhn,GB,1.0,3.0,0.0,1.0,2.0,0.0,0.0
Christine Michael,SEA,2.0,3.0,0.0,0.0,1.0,0.0,0.0
Ronnie Hillman,DEN,1.0,3.0,0.0,0.0,1.0,0.0,0.0
Leon Washington,TEN,1.0,2.0,0.0,1.0,6.0,0.0,0.0
Cedric Peerman,CIN,1.0,2.0,0.0,1.0,2.0,0.0,0.0
Anthony Sherman,KC,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Robert Hughes,ARI,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Tre Mason,STL,2.0,2.0,0.0,0.0,1.0,0.0,0.0
Darrel Young,WAS,1.0,2.0,0.0,1.0,9.0,0.0,0.0
Dri Archer,PIT,2.0,2.0,0.0,1.0,3.0,0.0,0.0
James Develin,NE,0.0,2.0,0.0,1.0,5.0,0.0,0.0
Jorvorskie Lane,TB,0.0,1.0,0.0,1.0,1.0,0.0,0.0
LaMichael James,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Joseph Randle,DAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bryce Brown,BUF,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shaun Draughn,CHI,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Orleans Darkwa,MIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Branden Oliver,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Agnew,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackie Battle,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Storm Johnson,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Reynolds,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe McKnight,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Frank Summers,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Fiammetta,CHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hillis,NYG,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Felton,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,2.0,11.0,0.0,0.0
Henry Hynoski,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fozzy Whittaker,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Banyard,MIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,SEA,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Herron,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jed Collins,DET,0.0,0.0,0.0,1.0,2.0,0.0,0.0
