displayName,team,receptions,recYds,recTD,rushAtt,rushYds,rushTD,fumblesLost
Rueben Randle,NYG,5.0,59.0,0.0,0.0,0.0,0.0,0.0
Greg Jennings,MIN,5.0,59.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,6.0,57.0,0.0,0.0,0.0,0.0,0.0
Jerricho Cotchery,CAR,5.0,57.0,0.0,0.0,0.0,0.0,0.0
Michael Floyd,ARI,4.0,56.0,0.0,0.0,0.0,0.0,0.0
Pierre Garcon,WAS,5.0,55.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,5.0,55.0,1.0,0.0,0.0,0.0,0.0
Cecil Shorts III,JAC,5.0,54.0,0.0,0.0,0.0,0.0,0.0
Miles Austin,CLE,4.0,53.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,WAS,5.0,53.0,0.0,1.0,0.0,0.0,0.0
Eric Decker,NYJ,4.0,53.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,JAC,5.0,52.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,BAL,4.0,52.0,0.0,0.0,0.0,0.0,0.0
Golden Tate,DET,4.0,50.0,1.0,0.0,0.0,0.0,0.0
Kenny Stills,NO,4.0,49.0,0.0,0.0,0.0,0.0,0.0
Ryan Grant,WAS,4.0,49.0,0.0,0.0,0.0,0.0,0.0
Santonio Holmes,CHI,4.0,49.0,0.0,0.0,0.0,0.0,0.0
Justin Hunter,TEN,5.0,47.0,0.0,0.0,0.0,0.0,0.0
Kendall Wright,TEN,5.0,47.0,0.0,0.0,0.0,0.0,0.0
Jason Avant,CAR,4.0,46.0,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,MIA,4.0,45.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,NO,4.0,44.0,0.0,1.0,1.0,0.0,0.0
Mohamed Sanu,CIN,3.0,43.0,0.0,0.0,1.0,0.0,0.0
Michael Crabtree,SF,4.0,43.0,1.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,SEA,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Nate Washington,TEN,3.0,41.0,0.0,0.0,0.0,0.0,0.0
John Brown,ARI,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Malcom Floyd,SD,3.0,41.0,0.0,0.0,0.0,0.0,0.0
Hakeem Nicks,IND,4.0,40.0,0.0,0.0,0.0,0.0,0.0
Kenbrell Thompkins,OAK,3.0,38.0,0.0,0.0,0.0,0.0,0.0
Chris Givens,STL,2.0,37.0,0.0,0.0,0.0,0.0,0.0
Denarius Moore,OAK,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Terrance Williams,DAL,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Marques Colston,NO,3.0,35.0,0.0,0.0,0.0,0.0,0.0
Harry Douglas,ATL,2.0,32.0,1.0,0.0,0.0,0.0,0.0
Allen Robinson,JAC,3.0,31.0,0.0,0.0,0.0,0.0,0.0
Andre Holmes,OAK,3.0,31.0,0.0,0.0,0.0,0.0,0.0
Jeremy Ross,DET,2.0,30.0,0.0,0.0,0.0,0.0,0.0
Travis Benjamin,CLE,2.0,29.0,0.0,0.0,1.0,0.0,0.0
Robert Meachem,NO,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Austin Pettis,STL,3.0,29.0,0.0,0.0,0.0,0.0,0.0
David Nelson,NYJ,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,2.0,29.0,0.0,0.0,0.0,0.0,0.0
A.J. Jenkins,KC,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Donnie Avery,KC,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Devin Hester,ATL,2.0,29.0,0.0,0.0,0.0,0.0,0.0
Justin Brown,PIT,3.0,29.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,BUF,2.0,28.0,0.0,0.0,0.0,0.0,0.0
Preston Parker,NYG,2.0,28.0,0.0,0.0,0.0,0.0,0.0
Jarrett Boykin,GB,2.0,26.0,0.0,0.0,0.0,0.0,0.0
Lance Moore,PIT,2.0,26.0,0.0,0.0,0.0,0.0,0.0
Stevie Johnson,SF,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Brandon Gibson,MIA,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Rod Streater,OAK,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Taylor Gabriel,CLE,2.0,24.0,0.0,0.0,0.0,0.0,0.0
Kenny Britt,STL,1.0,21.0,0.0,0.0,0.0,0.0,0.0
Jaron Brown,ARI,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,BUF,2.0,21.0,0.0,0.0,0.0,0.0,0.0
Brandon Tate,CIN,2.0,20.0,0.0,0.0,0.0,0.0,0.0
Riley Cooper,PHI,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Dane Sanzenbacher,CIN,2.0,19.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,NE,2.0,18.0,0.0,0.0,0.0,0.0,0.0
Joseph Morgan,NO,2.0,17.0,0.0,0.0,0.0,0.0,0.0
Chris Owusu,NYJ,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Mike Brown,JAC,1.0,16.0,0.0,0.0,0.0,0.0,0.0
Jacoby Jones,BAL,2.0,16.0,0.0,0.0,0.0,0.0,0.0
Junior Hemingway,KC,1.0,16.0,0.0,1.0,9.0,0.0,0.0
DeVier Posey,HOU,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Stedman Bailey,STL,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Paul Richardson,SEA,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,NE,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Robert Herron,TB,2.0,15.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,IND,1.0,15.0,0.0,0.0,0.0,0.0,0.0
Ted Ginn Jr.,ARI,1.0,14.0,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,BUF,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Damaris Johnson,HOU,2.0,13.0,0.0,0.0,0.0,0.0,0.0
Jarius Wright,MIN,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Keshawn Martin,HOU,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,DAL,1.0,13.0,0.0,0.0,0.0,0.0,0.0
Marlon Brown,BAL,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Rishard Matthews,MIA,1.0,12.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,SF,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Louis Murphy,TB,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Andre Caldwell,DEN,1.0,10.0,0.0,0.0,0.0,0.0,0.0
Frankie Hammond,KC,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Bryan Walters,SEA,1.0,9.0,0.0,0.0,0.0,0.0,0.0
Kevin Ogletree,DET,1.0,7.0,0.0,0.0,0.0,0.0,0.0
Ricardo Lockette,SEA,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Corey Washington,NYG,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Greg Salas,NYJ,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Devin Street,DAL,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,WAS,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Brad Smith,PHI,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Josh Morgan,CHI,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Brenton Bersin,CAR,1.0,5.0,0.0,0.0,0.0,0.0,0.0
Eric Weems,ATL,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Quinton Patton,SF,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,PIT,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Brice Butler,OAK,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Griff Whalen,IND,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Brandon Lloyd,SF,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Derek Hagan,TEN,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Isaiah Burse,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Janis,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Wilson,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Abbrederis,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtney Roby,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santana Moss,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wright,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Huff,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seyi Ajirotutu,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaRick Rogers,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Blackmon,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Broyles,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Shepard,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Easley,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Saunders,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micheal Spurlock,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramses Barden,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Smith,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Thomas,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Williams,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrelious Benn,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Maehl,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
