displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
George Winn,DET,3.0,12.0,0.0,0.0,1.0,0.0,0.0
Jacquizz Rodgers,ATL,2.0,11.0,0.0,2.0,14.0,0.0,0.0
Jordan Todman,JAC,2.0,10.0,0.0,3.0,19.0,0.0,0.0
Joseph Randle,DAL,2.0,9.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,GB,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Leon Washington,TEN,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,1.0,3.0,0.0,1.0,1.0,0.0,0.0
Brandon Bolden,NE,1.0,3.0,0.0,0.0,1.0,0.0,0.0
Fozzy Whittaker,CAR,5.0,2.0,0.0,0.0,0.0,0.0,0.0
John Kuhn,GB,1.0,2.0,0.0,1.0,4.0,0.0,0.0
Darrel Young,WAS,1.0,1.0,0.0,1.0,3.0,0.0,0.0
Damien Williams,MIA,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Marcel Reece,OAK,2.0,1.0,0.0,1.0,5.0,0.0,0.0
Latavius Murray,OAK,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tre Mason,STL,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dri Archer,PIT,1.0,1.0,0.0,1.0,4.0,0.0,0.0
Joe Banyard,MIN,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Bryce Brown,BUF,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lance Dunbar,DAL,0.0,1.0,0.0,2.0,16.0,0.0,0.0
Jerome Felton,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orleans Darkwa,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,STL,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Agnew,CLE,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Senorise Perry,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jed Collins,DET,0.0,0.0,0.0,2.0,8.0,0.0,0.0
Silas Redd,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,1.0,6.0,0.0,0.0
Mike James,TB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackie Battle,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Herron,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMichael James,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Edwin Baker,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Hynoski,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Robert Hughes,ARI,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,SEA,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dixon,BUF,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Fiammetta,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,2.0,14.0,0.0,0.0
Cedric Peerman,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Summers,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Taufoou,JAC,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Jorvorskie Lane,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Grimes,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Miller,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
