displayName,team,rushAtt,rushYds,rushTD,receptions,recYds,recTD,fumblesLost
Dri Archer,PIT,2.0,7.0,0.0,2.0,5.0,0.0,0.0
DeAnthony Thomas,KC,1.0,7.0,0.0,3.0,27.0,0.0,0.0
Jacquizz Rodgers,ATL,2.0,7.0,0.0,2.0,9.0,0.0,0.0
Jordan Todman,JAC,1.0,5.0,0.0,3.0,16.0,0.0,0.0
Brandon Bolden,NE,1.0,5.0,0.0,1.0,6.0,0.0,0.0
Lance Dunbar,DAL,1.0,5.0,0.0,1.0,10.0,0.0,0.0
Jerome Felton,MIN,1.0,4.0,0.0,0.0,0.0,0.0,0.0
Dexter McCluster,TEN,2.0,4.0,0.0,3.0,21.0,0.0,0.0
John Kuhn,GB,1.0,4.0,0.0,1.0,2.0,0.0,0.0
Ronnie Brown,SD,1.0,3.0,0.0,1.0,5.0,0.0,0.0
Jed Collins,DET,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Leon Washington,TEN,1.0,2.0,0.0,2.0,11.0,0.0,0.0
Marcel Reece,OAK,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Latavius Murray,OAK,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,2.0,1.0,0.0,0.0,0.0,0.0,0.0
James Develin,NE,0.0,1.0,0.0,1.0,4.0,0.0,0.0
Damien Williams,MIA,2.0,1.0,0.0,1.0,3.0,0.0,0.0
Silas Redd,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James White,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Prosch,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Burkhead,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Watts,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Juszczyk,BAL,0.0,0.0,0.0,2.0,20.0,0.0,0.0
Robert Hughes,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,GB,1.0,0.0,0.0,1.0,6.0,0.0,0.0
Shaun Draughn,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Havili,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Clutts,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackie Battle,TEN,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Will Taufoou,JAC,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Frank Summers,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Peerman,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrel Young,WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Patrick DiMarco,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Grimes,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Polk,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,OAK,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Erik Lorig,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Banyard,MIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vick Ballard,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyrus Gray,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,1.0,4.0,0.0,0.0
Tony Fiammetta,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
